league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
epl,2020-2021,4391,Darnell Furlong,West Bromwich Albion,D M S,35,2926,1,3,1,30.543967239633492,38.91206552073301,30.543967239633492,26,25,17,5,0
epl,2020-2021,5256,Oliver Burke,Sheffield United,F S,25,1272,1,1,1,33.262261109045696,33.47547778190861,33.262261109045696,25,24,15,2,0
epl,2020-2021,5264,Caglar Söyüncü,Leicester,D S,23,1802,1,0,1,38.367121333826525,23.265757332346954,38.367121333826525,10,9,7,2,0
epl,2020-2021,5545,Wilfred Ndidi,Leicester,D M S,26,2181,1,4,1,23.5999701805644,52.80005963887121,23.5999701805644,16,15,16,6,0
epl,2020-2021,5549,Luka Milivojevic,Crystal Palace,M S,31,2374,1,1,0,47.31590436386968,37.91034206167448,14.773753574455842,19,18,21,8,1
epl,2020-2021,5609,Yves Bissouma,Brighton,M S,36,3121,1,0,1,33.28789881947488,33.424202361050234,33.28789881947488,42,41,16,8,1
epl,2020-2021,5681,Giovani Lo Celso,Tottenham,M S,18,955,1,1,1,35.912369543312096,28.17526091337581,35.912369543312096,15,14,15,5,0
epl,2020-2021,5735,Jean-Philippe Mateta,Crystal Palace,F S,7,213,1,0,1,48.778748755783596,2.4425024884328166,48.778748755783596,4,3,1,0,0
epl,2020-2021,6042,Jan Bednarek,Southampton,D,36,3111,1,1,1,22.339169299146157,55.32166140170768,22.339169299146157,10,9,5,5,1
epl,2020-2021,6080,Victor Lindelöf,Manchester United,D,29,2587,1,1,1,39.94132675405505,20.11734649188991,39.94132675405505,4,3,6,0,0
epl,2020-2021,6163,Nélson Semedo,Wolverhampton Wanderers,D M,34,2994,1,1,1,37.184422669522924,25.63115466095415,37.184422669522924,23,22,20,5,0
epl,2020-2021,6314,Joachim Andersen,Fulham,D S,31,2732,1,1,1,42.865019455675544,14.269961088648925,42.865019455675544,13,12,8,7,1
epl,2020-2021,6424,Ben Johnson,West Ham,D M S,14,506,1,0,1,35.75811001242202,28.483779975155944,35.75811001242202,3,2,4,1,0
epl,2020-2021,6651,Grady Diangana,West Bromwich Albion,F M S,20,1249,1,0,1,46.56340001579537,6.87319996840926,46.56340001579537,14,13,5,0,0
epl,2020-2021,6665,Curtis Jones,Liverpool,M S,24,1174,1,2,1,34.906082911126056,30.18783417774789,34.906082911126056,19,18,12,2,0
epl,2020-2021,6674,Rayan Ait Nouri,Wolverhampton Wanderers,D M S,21,1414,1,1,1,28.222089486443874,43.55582102711225,28.222089486443874,16,15,14,1,0
epl,2020-2021,6817,Fred,Manchester United,M S,30,2404,1,0,1,30.412267126739334,39.17546574652133,30.412267126739334,25,24,24,5,0
epl,2020-2021,6834,Joe Bryan,Fulham,D M S,16,658,1,0,1,40.501150791418,18.997698417164,40.501150791418,8,7,5,2,0
epl,2020-2021,6835,Tom Cairney,Fulham,M S,10,762,1,1,1,27.075740124943188,45.84851975011362,27.075740124943188,12,11,17,2,0
epl,2020-2021,6850,Willy Boly,Wolverhampton Wanderers,D,21,1880,1,1,1,40.19628901500724,19.607421969985523,40.19628901500724,15,14,3,2,0
epl,2020-2021,6851,Conor Coady,Wolverhampton Wanderers,D,37,3305,1,0,1,46.820813687573335,6.358372624853323,46.820813687573335,7,6,3,5,0
epl,2020-2021,6857,Morgan Gibbs-White,Wolverhampton Wanderers,F M S,11,395,1,0,1,40.00404127636179,19.99191744727641,40.00404127636179,10,9,8,1,0
epl,2020-2021,6859,Kortney Hause,Aston Villa,D,7,630,1,0,1,50.0,0.0,50.0,5,4,0,2,0
epl,2020-2021,6891,Ryan Fredericks,West Ham,D M S,14,563,1,1,1,12.408025800936926,75.18394839812615,12.408025800936926,4,3,12,2,0
epl,2020-2021,6892,Fabián Balbuena,West Ham,D S,14,1197,1,0,1,50.0,0.0,50.0,8,7,0,1,1
epl,2020-2021,7063,Bernard,Everton,F M S,12,438,1,0,1,21.215237044411783,57.569525911176434,21.215237044411783,6,5,10,2,0
epl,2020-2021,7236,Leander Dendoncker,Wolverhampton Wanderers,D M S,33,2500,1,0,1,46.04240844965404,7.915183100691925,46.04240844965404,31,30,17,4,0
epl,2020-2021,7382,Dan Burn,Brighton,D M S,27,2059,1,0,1,34.400161700058874,31.19967659988224,34.400161700058874,17,16,10,5,0
epl,2020-2021,7390,Karlan Grant,West Bromwich Albion,F M S,21,1140,1,0,1,47.89145711632085,4.217085767358292,47.89145711632085,16,15,2,1,0
epl,2020-2021,7395,Carlos Vinicius,Tottenham,F S,9,300,1,0,1,48.03286307245507,3.934273855089849,48.03286307245507,7,6,2,2,0
epl,2020-2021,7699,Adam Webster,Brighton,D,29,2596,1,0,1,45.47688710989809,9.046225780203828,45.47688710989809,25,24,5,4,0
epl,2020-2021,7701,Moussa Djenepo,Southampton,M S,27,1236,1,0,1,39.88967591231174,20.22064817537652,39.88967591231174,14,13,6,5,0
epl,2020-2021,7714,Ben Osborn,Sheffield United,D F M S,24,1607,1,0,1,23.189832224905818,53.62033555018836,23.189832224905818,10,9,17,1,0
epl,2020-2021,7721,Conor Hourihane,Aston Villa,M S,4,236,1,1,1,27.636386248410112,44.727227503179776,27.636386248410112,5,4,5,0,0
epl,2020-2021,8020,Steven Alzate,Brighton,D M S,15,905,1,0,1,32.19129424495345,35.61741151009309,32.19129424495345,7,6,11,2,0
epl,2020-2021,8067,Reece James,Chelsea,D M S,32,2355,1,2,1,22.83908944350369,54.32182111299263,22.83908944350369,35,34,42,3,0
epl,2020-2021,8089,Kieran Tierney,Arsenal,D S,27,2305,1,3,1,8.411055748128184,83.17788850374363,8.411055748128184,15,14,31,4,0
epl,2020-2021,8214,Tyrick Mitchell,Crystal Palace,D,19,1710,1,1,1,45.153578603351576,9.692842793296842,45.153578603351576,2,1,3,1,0
epl,2020-2021,8226,Tariq Lamptey,Brighton,D M,11,904,1,1,1,31.738486102913328,36.52302779417334,31.738486102913328,6,5,10,2,1
epl,2020-2021,8228,Nathaniel Phillips,Liverpool,D S,17,1451,1,1,1,34.580002705509,30.839994588981984,34.580002705509,15,14,7,2,0
epl,2020-2021,8285,Sander Berge,Sheffield United,M S,15,1116,1,1,0,35.26872704574689,51.53184008577517,13.199432868477942,10,9,14,4,0
epl,2020-2021,8300,Steven Bergwijn,Tottenham,F M S,21,1218,1,3,1,41.873075792447125,16.253848415105757,41.873075792447125,15,14,13,3,0
epl,2020-2021,8379,Alexis Mac Allister,Brighton,F M S,21,1110,1,1,1,29.562952774559875,40.87409445088026,29.562952774559875,24,23,15,1,0
epl,2020-2021,8456,Nathan Tella,Southampton,F M S,18,734,1,1,1,39.23603601842419,21.527927963151637,39.23603601842419,17,16,6,2,0
epl,2020-2021,8481,Jimmy Dunne,Burnley,D,3,270,1,0,1,44.57568523403373,10.848629531932556,44.57568523403373,7,6,2,1,0
epl,2020-2021,8562,Luke Thomas,Leicester,D M S,14,982,1,0,1,18.158066052689307,63.68386789462138,18.158066052689307,7,6,7,2,0
epl,2020-2021,8717,Pascal Struijk,Leeds,D M S,27,2073,1,0,1,48.703034659216314,2.593930681567367,48.703034659216314,13,12,4,3,0
epl,2020-2021,8719,Kalvin Phillips,Leeds,M S,29,2435,1,2,1,9.690606761226682,80.61878647754664,9.690606761226682,15,14,35,10,0
epl,2020-2021,8780,Joël Veltman,Brighton,D M S,28,2281,1,1,1,29.00809575400877,41.983808491982444,29.00809575400877,14,13,22,3,0
epl,2020-2021,8816,Liam Cooper,Leeds,D,25,2189,1,0,1,50.0,0.0,50.0,15,14,0,4,1
epl,2020-2021,8821,Donny van de Beek,Manchester United,M S,19,486,1,1,1,18.050012194753364,63.899975610493264,18.050012194753364,2,1,3,1,0
epl,2020-2021,8961,Rúben Dias,Manchester City,D,32,2848,1,0,1,48.68387823960195,2.6322435207960995,48.68387823960195,14,13,3,4,0
epl,2020-2021,9163,Kean Bryan,Sheffield United,D S,13,1012,1,0,1,28.326031827476584,43.347936345046826,28.326031827476584,3,2,4,1,0
epl,2020-2021,9501,Fabio Carvalho,Fulham,F M S,4,255,1,0,1,39.97604679757575,20.04790640484849,39.97604679757575,9,8,2,0,0
epl,2020-2021,9509,Daniel Jebbison,Sheffield United,F S,4,286,1,0,1,49.60617377362838,0.7876524527432474,49.60617377362838,4,3,1,0,0
epl,2020-2021,9524,Anthony Elanga,Manchester United,F M,2,157,1,0,1,49.07842796386375,1.8431440722724894,49.07842796386375,2,1,1,0,0
epl,2020-2021,181,Bernd Leno,Arsenal,GK,35,3136,0,0,0,0.0,0.0,0.0,0,0,0,0,1
epl,2020-2021,200,Andreas Christensen,Chelsea,D S,17,1375,0,0,0,25.427962848911633,49.14407430217674,25.427962848911633,3,3,6,2,1
epl,2020-2021,342,Sead Kolasinac,Arsenal,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,461,Matt Ritchie,Newcastle United,D M S,18,1360,0,2,0,10.470919523265767,79.05816095346847,10.470919523265767,11,11,24,2,0
epl,2020-2021,465,Joshua King,Everton,S,11,119,0,0,0,50.0,0.0,50.0,3,3,0,0,0
epl,2020-2021,484,Divock Origi,Liverpool,F S,9,176,0,0,0,46.95877479043805,6.0824504191238935,46.95877479043805,7,7,2,0,0
epl,2020-2021,485,Mamadou Sakho,Crystal Palace,D S,4,274,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,489,James Milner,Liverpool,D M S,26,1037,0,1,0,23.712982006183772,52.57403598763245,23.712982006183772,12,12,13,3,0
epl,2020-2021,508,Calum Chambers,Arsenal,D S,10,750,0,2,0,20.555199388510008,58.889601222979984,20.555199388510008,8,8,11,0,0
epl,2020-2021,510,Joel Ward,Crystal Palace,D S,26,2252,0,1,0,8.971032808642281,82.05793438271543,8.971032808642281,2,2,7,5,0
epl,2020-2021,525,Martin Kelly,Crystal Palace,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,527,Adrián,Liverpool,GK,3,270,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,530,James Tomkins,Crystal Palace,D S,8,553,0,0,0,34.53915603730207,30.92168792539585,34.53915603730207,2,2,1,1,0
epl,2020-2021,533,Mark Noble,West Ham,M S,21,702,0,0,0,18.701174484600543,62.597651030798914,18.701174484600543,1,1,5,1,0
epl,2020-2021,534,Aaron Cresswell,West Ham,D,36,3176,0,8,0,9.647052818797818,80.70589436240436,9.647052818797818,19,19,58,3,0
epl,2020-2021,540,Darren Randolph,West Ham,GK,3,270,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,545,Kieran Gibbs,West Bromwich Albion,D S,10,808,0,0,0,11.685177799897097,76.6296444002058,11.685177799897097,1,1,4,0,1
epl,2020-2021,546,David de Gea,Manchester United,GK,26,2298,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,549,Timothy Fosu-Mensah,Manchester United,D,1,85,0,0,0,4.597307531691702,90.8053849366166,4.597307531691702,1,1,2,1,0
epl,2020-2021,573,Odion Ighalo,Manchester United,S,1,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,585,Seamus Coleman,Everton,D M S,25,1612,0,3,0,27.138561446769078,45.722877106461844,27.138561446769078,12,12,19,0,0
epl,2020-2021,587,Phil Jagielka,Sheffield United,D S,10,526,0,0,0,0.0,0.0,0.0,0,0,0,1,1
epl,2020-2021,589,James McCarthy,Crystal Palace,M S,16,834,0,0,0,3.905316624670121,92.18936675065977,3.905316624670121,1,1,5,1,0
epl,2020-2021,603,Nathaniel Clyne,Crystal Palace,D,13,1151,0,1,0,26.248148710438844,47.50370257912231,26.248148710438844,4,4,4,2,0
epl,2020-2021,614,Fernandinho,Manchester City,M S,21,1170,0,2,0,25.710090528656732,48.579818942686536,25.710090528656732,14,14,14,6,0
epl,2020-2021,624,Willy Caballero,Chelsea,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,633,James McArthur,Crystal Palace,M S,18,1482,0,2,0,13.538160528446832,72.92367894310632,13.538160528446832,6,6,15,3,0
epl,2020-2021,635,Alex McCarthy,Southampton,GK,30,2700,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,637,Hugo Lloris,Tottenham,GK,38,3420,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,643,Eric Dier,Tottenham,D,28,2520,0,0,0,45.87400651577504,8.25198696844992,45.87400651577504,14,14,6,3,0
epl,2020-2021,645,Dele Alli,Tottenham,M S,15,615,0,1,0,35.81686298532103,28.366274029357946,35.81686298532103,12,12,9,0,0
epl,2020-2021,660,Ben Davies,Tottenham,D S,20,1330,0,1,0,23.739456373038355,52.521087253923284,23.739456373038355,3,3,8,1,0
epl,2020-2021,661,Josh Onomah,Fulham,M S,11,368,0,0,0,48.56046594474324,2.879068110513514,48.56046594474324,6,6,1,1,0
epl,2020-2021,682,Branislav Ivanovic,West Bromwich Albion,D S,13,761,0,0,0,47.47231340476949,5.055373190461022,47.47231340476949,4,4,1,2,0
epl,2020-2021,697,Nemanja Matic,Manchester United,M S,20,1099,0,0,0,13.469423016672064,73.06115396665588,13.469423016672064,6,6,8,2,0
epl,2020-2021,703,Fikayo Tomori,Chelsea,S,1,43,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,706,Lukasz Fabianski,West Ham,GK,35,3150,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,708,Federico Fernández,Newcastle United,D,24,2090,0,0,0,20.27148555612383,59.45702888775234,20.27148555612383,4,4,7,4,0
epl,2020-2021,710,Neil Taylor,Aston Villa,S,1,13,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2020-2021,712,Jack Cork,Burnley,M S,16,1355,0,0,0,27.2107159090417,45.578568181916594,27.2107159090417,5,5,8,2,0
epl,2020-2021,727,DeAndre Yedlin,Newcastle United,D S,6,442,0,0,0,35.1419215707877,29.71615685842458,35.1419215707877,2,2,3,0,0
epl,2020-2021,730,Patrick van Aanholt,Crystal Palace,D M S,22,1775,0,1,0,40.57566094939109,18.848678101217818,40.57566094939109,18,18,12,2,0
epl,2020-2021,741,Jordan Pickford,Everton,GK,31,2742,0,0,0,0.0,100.0,0.0,0,0,1,1,0
epl,2020-2021,745,Kasper Schmeichel,Leicester,GK,38,3420,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,748,Wes Morgan,Leicester,S,3,13,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,749,Christian Fuchs,Leicester,D S,9,703,0,0,0,45.94475878803277,8.110482423934453,45.94475878803277,4,4,1,4,0
epl,2020-2021,751,N&#039;Golo Kanté,Chelsea,M S,30,2142,0,2,0,26.86195605996508,46.27608788006984,26.86195605996508,10,10,22,7,0
epl,2020-2021,762,Demarai Gray,Leicester,S,1,17,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,772,Moussa Sissoko,Tottenham,D M S,25,1563,0,0,0,36.45155970317921,27.096880593641583,36.45155970317921,3,3,4,3,0
epl,2020-2021,780,Karl Darlow,Newcastle United,GK,25,2250,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,785,John Ruddy,Wolverhampton Wanderers,GK S,2,91,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,831,Fraser Forster,Southampton,GK,8,720,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,835,Ryan Bertrand,Southampton,D,29,2600,0,1,0,17.477666966905545,65.04466606618891,17.477666966905545,8,8,13,5,0
epl,2020-2021,839,Shane Long,Southampton,F S,11,184,0,0,0,50.0,0.0,50.0,2,2,0,0,0
epl,2020-2021,847,Cédric Soares,Arsenal,D S,10,746,0,1,0,15.658447088972654,68.68310582205469,15.658447088972654,7,7,6,1,0
epl,2020-2021,848,Charlie Austin,West Bromwich Albion,S,5,126,0,0,0,50.0,0.0,50.0,3,3,0,0,0
epl,2020-2021,856,Jack Butland,Crystal Palace,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,857,Phil Bardsley,Burnley,D S,4,272,0,0,0,50.0,0.0,50.0,3,3,0,2,0
epl,2020-2021,876,Fabian Delph,Everton,D M S,8,249,0,0,0,17.730085748375352,64.5398285032493,17.730085748375352,1,1,2,1,0
epl,2020-2021,884,Matt Targett,Aston Villa,D,38,3407,0,2,0,8.341704528068398,83.3165909438632,8.341704528068398,6,6,39,7,0
epl,2020-2021,885,Kyle Walker-Peters,Southampton,D,30,2655,0,2,0,32.21079572635935,35.57840854728128,32.21079572635935,18,18,16,4,0
epl,2020-2021,887,Erik Pieters,Burnley,D M S,20,1259,0,1,0,22.699529307958404,54.60094138408319,22.699529307958404,4,4,5,1,0
epl,2020-2021,888,Xherdan Shaqiri,Liverpool,F M S,14,534,0,2,0,12.641014551119559,74.71797089776088,12.641014551119559,11,11,19,2,0
epl,2020-2021,910,Harrison Reed,Fulham,M S,31,2254,0,2,0,12.781922127001616,74.43615574599677,12.781922127001616,13,13,21,5,0
epl,2020-2021,934,Axel Tuanzebe,Manchester United,D S,9,401,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,971,Harry Winks,Tottenham,M S,15,854,0,0,0,19.644195538614138,60.71160892277173,19.644195538614138,4,4,4,5,0
epl,2020-2021,978,Sam Johnstone,West Bromwich Albion,GK,37,3330,0,1,0,0.0,100.0,0.0,0,0,1,1,0
epl,2020-2021,987,Joseph Gomez,Liverpool,D S,7,594,0,0,0,0.0,100.0,0.0,0,0,1,0,0
epl,2020-2021,1013,Sam Field,West Bromwich Albion,S,3,56,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,1042,Tom Davies,Everton,D M S,25,1433,0,1,0,13.531938652075958,72.9361226958481,13.531938652075958,7,7,6,3,0
epl,2020-2021,1084,Jonjoe Kenny,Everton,D S,4,81,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,1208,Felipe Anderson,West Ham,S,2,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,1245,Emerson,Chelsea,S,2,88,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,1304,Moise Kean,Everton,S,2,10,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,1379,Allan,Everton,M S,24,2051,0,0,0,19.249490280608914,61.50101943878218,19.249490280608914,7,7,16,6,0
epl,2020-2021,1682,Islam Slimani,Leicester,S,1,17,0,0,0,36.15958600353126,27.68082799293748,36.15958600353126,1,1,1,0,0
epl,2020-2021,1683,Ryan Fraser,Newcastle United,F M S,18,920,0,2,0,22.720764449845905,54.55847110030819,22.720764449845905,13,13,25,0,1
epl,2020-2021,1685,Ahmed Elmohamady,Aston Villa,D S,14,823,0,0,0,20.410904513355664,59.17819097328868,20.410904513355664,9,9,13,2,0
epl,2020-2021,1689,Jake Livermore,West Bromwich Albion,M S,18,1247,0,0,0,38.10748214624719,23.78503570750562,38.10748214624719,5,5,5,2,1
epl,2020-2021,1699,Shkodran Mustafi,Arsenal,S,3,43,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,1719,Javier Manquillo,Newcastle United,D S,13,823,0,0,0,6.732697695131113,86.53460460973777,6.732697695131113,1,1,5,1,0
epl,2020-2021,1735,Jack Stephens,Southampton,D M S,18,1544,0,0,0,39.84841893796025,20.303162124079492,39.84841893796025,6,6,6,2,0
epl,2020-2021,1739,Eric Bailly,Manchester United,D S,12,916,0,0,0,50.0,0.0,50.0,2,2,0,3,0
epl,2020-2021,1747,Kevin Long,Burnley,D S,8,635,0,0,0,49.298189804687816,1.4036203906243658,49.298189804687816,2,2,1,2,0
epl,2020-2021,1748,Lys Mousset,Sheffield United,F S,11,284,0,0,0,39.70085859510733,20.59828280978534,39.70085859510733,4,4,3,0,0
epl,2020-2021,1749,Rob Holding,Arsenal,D S,30,2548,0,1,0,43.986220733133315,12.027558533733371,43.986220733133315,14,14,4,2,0
epl,2020-2021,1760,Arthur Masuaku,West Ham,D M,12,1017,0,2,0,12.421329978170013,75.15734004365999,12.421329978170013,6,6,11,2,0
epl,2020-2021,1785,Nampalys Mendy,Leicester,M S,23,1463,0,1,0,22.936643188736635,54.12671362252672,22.936643188736635,4,4,5,5,0
epl,2020-2021,1823,Lucas Digne,Everton,D M,30,2683,0,7,0,6.736193763284033,86.52761247343193,6.736193763284033,13,13,45,2,1
epl,2020-2021,1828,Alex Telles,Manchester United,D S,9,696,0,2,0,13.504920181338614,72.99015963732276,13.504920181338614,5,5,12,0,0
epl,2020-2021,2164,Pablo Hernández,Leeds,M S,16,403,0,2,0,38.376744681912164,23.246510636175664,38.376744681912164,15,15,6,1,0
epl,2020-2021,2190,Vicente Guaita,Crystal Palace,GK,37,3330,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,2254,Mateo Kovacic,Chelsea,M S,27,1833,0,1,0,24.653106397659236,50.69378720468152,24.653106397659236,23,23,21,4,0
epl,2020-2021,2259,Kiko Casilla,Leeds,GK,3,270,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,2280,Jonny,Wolverhampton Wanderers,D,7,505,0,0,0,33.50697487708736,32.98605024582528,33.50697487708736,1,1,2,0,0
epl,2020-2021,2310,Alphonse Areola,Fulham,GK,36,3240,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2020-2021,2328,Thomas Partey,Arsenal,M S,24,1543,0,2,0,33.684867617859496,32.630264764281016,33.684867617859496,26,26,12,5,0
epl,2020-2021,2383,André Gomes,Everton,M S,28,1574,0,1,0,22.377893224692233,55.24421355061553,22.377893224692233,14,14,15,3,0
epl,2020-2021,2446,Dani Ceballos,Arsenal,M S,25,1613,0,3,0,16.914946247482142,66.17010750503573,16.914946247482142,13,13,27,4,0
epl,2020-2021,2498,Aymeric Laporte,Manchester City,D S,16,1335,0,0,0,37.22925626748249,25.54148746503501,37.22925626748249,6,6,5,1,0
epl,2020-2021,2958,Oleksandr Zinchenko,Manchester City,D M S,20,1473,0,0,0,27.449494478039053,45.10101104392189,27.449494478039053,16,16,15,0,0
epl,2020-2021,3231,Kamil Grosicki,West Bromwich Albion,M S,3,151,0,1,0,13.91966867474854,72.16066265050293,13.91966867474854,3,3,3,0,0
epl,2020-2021,3303,Ricardo Pereira,Leicester,D M S,15,954,0,1,0,24.43045586341553,51.13908827316893,24.43045586341553,7,7,10,3,0
epl,2020-2021,3304,Maxime Le Marchand,Fulham,D S,2,118,0,0,0,50.0,0.0,50.0,1,1,0,2,0
epl,2020-2021,3420,Fabinho,Liverpool,D M S,30,2563,0,0,0,35.43254938598675,29.134901228026504,35.43254938598675,10,10,4,6,0
epl,2020-2021,3696,Morgan Sanson,Aston Villa,M S,9,291,0,0,0,16.353985712224713,67.29202857555056,16.353985712224713,2,2,1,3,0
epl,2020-2021,3979,Ahmed Hegazy,West Bromwich Albion,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,4401,Emiliano Martinez,Aston Villa,GK,38,3420,0,0,0,0.0,100.0,0.0,0,0,2,1,0
epl,2020-2021,4764,Jean-Philippe Gbamin,Everton,S,1,9,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,4866,Aboubakar Kamara,Fulham,F M S,11,303,0,0,0,39.963171780698694,20.0736564386026,39.963171780698694,4,4,6,1,1
epl,2020-2021,4918,Patrick Cutrone,Wolverhampton Wanderers,S,2,21,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,5061,Kepa,Chelsea,GK S,7,582,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2020-2021,5245,Bernardo,Brighton,D M S,3,201,0,0,0,39.26739117629192,21.465217647416157,39.26739117629192,4,4,2,0,0
epl,2020-2021,5247,Naby Keita,Liverpool,M S,10,525,0,0,0,23.140106568277737,53.71978686344453,23.140106568277737,9,9,6,1,0
epl,2020-2021,5274,Michael Hector,Fulham,D S,4,266,0,0,0,44.930087375935535,10.139825248128947,44.930087375935535,1,1,1,2,0
epl,2020-2021,5552,Nick Pope,Burnley,GK,32,2880,0,0,0,0.0,100.0,0.0,0,0,2,1,0
epl,2020-2021,5562,Rekeem Harper,West Bromwich Albion,S,2,27,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,5569,Rhian Brewster,Sheffield United,F M S,27,1102,0,0,0,34.31577422043925,31.368451559121514,34.31577422043925,25,25,11,1,0
epl,2020-2021,5590,Tosin Adarabioyo,Fulham,D,33,2955,0,0,0,45.499811990667325,9.000376018665346,45.499811990667325,18,18,5,1,0
epl,2020-2021,5603,Aaron Ramsdale,Sheffield United,GK,38,3420,0,0,0,0.0,100.0,0.0,0,0,2,1,0
epl,2020-2021,5708,Fernando Marçal,Wolverhampton Wanderers,D M S,13,611,0,0,0,25.80488954520545,48.3902209095891,25.80488954520545,2,2,4,2,0
epl,2020-2021,5973,Kenny Tete,Fulham,D S,22,1483,0,1,0,15.888483458962899,68.22303308207421,15.888483458962899,7,7,19,3,0
epl,2020-2021,6044,Charlie Taylor,Burnley,D S,29,2430,0,1,0,6.294195030958938,87.41160993808212,6.294195030958938,3,3,12,1,0
epl,2020-2021,6050,Davy Pröpper,Brighton,M S,7,201,0,0,0,50.0,0.0,50.0,4,4,0,0,0
epl,2020-2021,6051,Dale Stephens,Burnley,M S,7,258,0,0,0,50.0,0.0,50.0,3,3,0,1,0
epl,2020-2021,6054,Ederson,Manchester City,GK,36,3240,0,1,0,0.0,100.0,0.0,0,0,1,3,0
epl,2020-2021,6062,Isaac Hayden,Newcastle United,D M S,24,1946,0,0,0,41.76408877569931,16.47182244860139,41.76408877569931,16,16,7,8,0
epl,2020-2021,6067,Terence Kongolo,Fulham,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,6122,Douglas Luiz,Aston Villa,M S,33,2807,0,2,0,26.085476800623557,47.82904639875287,26.085476800623557,26,26,19,8,1
epl,2020-2021,6162,Cengiz Ünder,Leicester,M S,9,259,0,2,0,11.644775648161428,76.71044870367714,11.644775648161428,9,9,6,0,0
epl,2020-2021,6231,José Izquierdo,Brighton,S,1,7,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,6249,Davinson Sánchez,Tottenham,D S,18,1488,0,0,0,49.3671010018183,1.2657979963634027,49.3671010018183,5,5,1,1,0
epl,2020-2021,6273,Robin Koch,Leeds,D M S,17,1124,0,0,0,44.55303962470486,10.89392075059028,44.55303962470486,9,9,4,1,0
epl,2020-2021,6274,Andriy Yarmolenko,West Ham,M S,15,343,0,1,0,22.12034911730261,55.75930176539479,22.12034911730261,7,7,5,3,0
epl,2020-2021,6350,Jayson Molumby,Brighton,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2020-2021,6369,Ethan Ampadu,Sheffield United,D M S,25,2095,0,0,0,14.173764946270673,71.65247010745864,14.173764946270673,7,7,11,3,0
epl,2020-2021,6377,Joe Rodon,Tottenham,D S,12,730,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2020-2021,6418,Hamza Choudhury,Leicester,M S,10,312,0,0,0,50.0,0.0,50.0,4,4,0,1,0
epl,2020-2021,6434,Franck Zambo,Fulham,M S,36,2582,0,3,0,27.780778291766854,44.43844341646629,27.780778291766854,34,34,28,6,0
epl,2020-2021,6477,Cenk Tosun,Everton,S,5,37,0,0,0,0.0,100.0,0.0,0,0,1,2,0
epl,2020-2021,6492,Reiss Nelson,Arsenal,S,2,59,0,0,0,50.0,0.0,50.0,1,1,0,0,0
