league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
epl,2021-2022,5612,Anwar El Ghazi,Aston Villa,F M S,8,359,1,1,0,67.76776427850297,18.706890556184188,13.525345165312835,7,6,5,2,0
epl,2021-2022,5962,Tanguy NDombele Alvaro,Tottenham,M S,7,414,1,0,1,34.32864440395083,31.34271119209833,34.32864440395083,9,8,3,1,0
epl,2021-2022,6030,Zanka,Brentford,D S,7,424,1,0,1,39.36795992366478,21.26408015267045,39.36795992366478,2,1,2,2,0
epl,2021-2022,6042,Jan Bednarek,Southampton,D S,12,986,1,0,1,48.28105929347941,3.4378814130411732,48.28105929347941,5,4,2,3,0
epl,2021-2022,6047,Shane Duffy,Brighton,D S,13,1135,1,0,1,47.65822340644321,4.68355318711358,47.65822340644321,17,16,2,5,0
epl,2021-2022,6062,Isaac Hayden,Newcastle United,D M S,12,856,1,0,1,43.939084580847414,12.121830838305177,43.939084580847414,4,3,2,3,0
epl,2021-2022,6063,Jacob Murphy,Newcastle United,D S,13,536,1,1,1,34.326826722698534,31.34634655460294,34.326826722698534,11,10,7,2,0
epl,2021-2022,6249,Davinson Sánchez,Tottenham,D S,8,566,1,0,1,49.20401813631734,1.5919637273653202,49.20401813631734,5,4,1,1,0
epl,2021-2022,6345,Jadon Sancho,Manchester United,F M S,13,719,1,0,1,35.39035789295271,29.219284214094586,35.39035789295271,5,4,18,0,0
epl,2021-2022,6424,Ben Johnson,West Ham,D S,9,677,1,0,1,27.37685021894401,45.24629956211197,27.37685021894401,3,2,4,0,0
epl,2021-2022,6456,Callum Hudson-Odoi,Chelsea,D F M S,9,604,1,0,1,28.377236976768838,43.24552604646233,28.377236976768838,10,9,19,0,0
epl,2021-2022,6665,Curtis Jones,Liverpool,M S,5,327,1,1,1,37.07080713157425,25.85838573685151,37.07080713157425,6,5,2,0,0
epl,2021-2022,6851,Conor Coady,Wolverhampton Wanderers,D,16,1438,1,0,1,50.0,0.0,50.0,5,4,0,1,0
epl,2021-2022,6853,Rúben Neves,Wolverhampton Wanderers,M S,15,1171,1,0,1,22.38177028889137,55.23645942221725,22.38177028889137,17,16,13,6,0
epl,2021-2022,6859,Kortney Hause,Aston Villa,D S,4,263,1,0,1,50.0,0.0,50.0,1,0,0,0,0
epl,2021-2022,6894,Mohamed Elyounoussi,Southampton,M S,13,817,1,0,1,44.56642816933202,10.867143661335952,44.56642816933202,23,22,10,2,0
epl,2021-2022,7069,Saman Ghoddos,Brentford,F M S,8,264,1,1,1,30.51450183043462,38.97099633913076,30.51450183043462,7,6,4,2,0
epl,2021-2022,7078,Sean Longstaff,Newcastle United,M S,11,729,1,0,1,44.33516478672516,11.32967042654967,44.33516478672516,10,9,4,1,0
epl,2021-2022,7083,Christian Nørgaard,Brentford,M,16,1413,1,1,1,41.84092192844332,16.318156143113352,41.84092192844332,17,16,9,4,0
epl,2021-2022,7187,Sergio Reguilón,Tottenham,D,13,1069,1,3,1,29.22748327854284,41.54503344291432,29.22748327854284,7,6,13,2,0
epl,2021-2022,7332,Max Kilman,Wolverhampton Wanderers,D,16,1440,1,0,1,46.851223803774666,6.297552392450667,46.851223803774666,9,8,3,3,0
epl,2021-2022,7470,Mathias Normann,Norwich,M,9,713,1,1,1,36.23748947393083,27.525021052138342,36.23748947393083,16,15,6,4,0
epl,2021-2022,7690,Grant Hanley,Norwich,D,15,1279,1,0,1,37.82802911461171,24.343941770776574,37.82802911461171,9,8,4,1,0
epl,2021-2022,7752,Gabriel Martinelli,Arsenal,F M S,9,437,1,2,1,32.89813413113924,34.203731737721526,32.89813413113924,9,8,10,0,0
epl,2021-2022,8239,Takumi Minamino,Liverpool,S,6,26,1,0,1,50.0,0.0,50.0,1,0,0,1,0
epl,2021-2022,8272,João Pedro,Watford,M S,11,429,1,1,1,31.52869490783155,36.94261018433689,31.52869490783155,11,10,8,1,0
epl,2021-2022,8716,Luke Ayling,Leeds,D M,7,630,1,1,1,25.679840037959316,48.64031992408135,25.679840037959316,7,6,2,0,0
epl,2021-2022,8821,Donny van de Beek,Manchester United,S,7,58,1,0,1,38.71039276544389,22.579214469112216,38.71039276544389,1,0,3,0,0
epl,2021-2022,8864,Matthew Cash,Aston Villa,D M,16,1430,1,0,1,26.75668277096775,46.4866344580645,26.75668277096775,17,16,7,4,0
epl,2021-2022,8941,Jacob Ramsey,Aston Villa,F M S,14,829,1,0,1,37.080109841258775,25.839780317482457,37.080109841258775,13,12,8,2,0
epl,2021-2022,8961,Rúben Dias,Manchester City,D S,15,1274,1,1,1,18.308323167469588,63.383353665060824,18.308323167469588,6,5,10,3,0
epl,2021-2022,8992,Hakim Ziyech,Chelsea,M S,8,389,1,2,1,38.05676217589379,23.88647564821242,38.05676217589379,23,22,10,2,0
epl,2021-2022,9339,Joe Gelhardt,Leeds,F S,4,134,1,0,1,48.61384435424773,2.772311291504533,48.61384435424773,8,7,2,1,0
epl,2021-2022,9512,Valentino Livramento,Southampton,D,16,1438,1,0,1,19.150655152458892,61.69868969508222,19.150655152458892,8,7,13,1,0
epl,2021-2022,9678,Ethan Pinnock,Brentford,D,15,1260,1,1,1,28.430613469844275,43.13877306031145,28.430613469844275,9,8,9,0,0
epl,2021-2022,9680,Vitaly Janelt,Brentford,D M S,13,1024,1,0,1,37.66660056535315,24.666798869293697,37.66660056535315,9,8,15,2,0
epl,2021-2022,9734,Enock Mwepu,Brighton,M S,7,350,1,0,1,48.214923879595844,3.570152240808306,48.214923879595844,5,4,1,1,0
epl,2021-2022,9833,Andrew Omobamidele,Norwich,D S,5,380,1,0,1,50.0,0.0,50.0,2,1,0,1,0
epl,2021-2022,9914,Shandon Baptiste,Brentford,M S,10,408,1,0,1,36.019913782197534,27.960172435604935,36.019913782197534,5,4,3,0,1
epl,2021-2022,9948,Michael Olise,Crystal Palace,M S,11,264,1,2,1,13.405844066689424,73.18831186662116,13.405844066689424,5,4,6,2,0
epl,2021-2022,62,Lukas Rupp,Norwich,M S,10,466,0,0,0,20.482129123052328,59.035741753895344,20.482129123052328,11,11,8,0,0
epl,2021-2022,76,Fabian Schär,Newcastle United,D,7,614,0,1,0,13.723810439564202,72.55237912087158,13.723810439564202,4,4,3,2,0
epl,2021-2022,111,Jannik Vestergaard,Leicester,D S,7,380,0,0,0,26.76810186200814,46.46379627598372,26.76810186200814,1,1,1,1,0
epl,2021-2022,181,Bernd Leno,Arsenal,GK,3,270,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,200,Andreas Christensen,Chelsea,D S,11,914,0,0,0,45.070347696788296,9.859304606423413,45.070347696788296,3,3,4,2,0
epl,2021-2022,204,Granit Xhaka,Arsenal,M,6,472,0,0,0,37.85151125373217,24.296977492535646,37.85151125373217,3,3,3,1,1
epl,2021-2022,239,Pascal Groß,Brighton,D M S,11,856,0,2,0,18.317086603445716,63.36582679310857,18.317086603445716,9,9,25,0,0
epl,2021-2022,332,Joel Matip,Liverpool,D,12,1080,0,0,0,43.70734460970894,12.585310780582121,43.70734460970894,13,13,3,0,0
epl,2021-2022,342,Sead Kolasinac,Arsenal,D S,2,91,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,461,Matt Ritchie,Newcastle United,D S,14,1154,0,2,0,13.579741406676035,72.84051718664793,13.579741406676035,10,10,29,5,0
epl,2021-2022,462,Dan Gosling,Watford,S,1,19,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,486,Adam Lallana,Brighton,F M S,13,1074,0,1,0,29.5352325890656,40.92953482186879,29.5352325890656,10,10,5,4,0
epl,2021-2022,489,James Milner,Liverpool,D M S,9,406,0,1,0,11.535591234657069,76.92881753068585,11.535591234657069,3,3,7,2,0
epl,2021-2022,496,Mohamed Elneny,Arsenal,M S,5,138,0,1,0,12.413201307817673,75.17359738436467,12.413201307817673,1,1,4,0,0
epl,2021-2022,503,Theo Walcott,Southampton,M S,6,290,0,0,0,49.35495704172548,1.290085916549035,49.35495704172548,5,5,1,0,0
epl,2021-2022,508,Calum Chambers,Arsenal,D,2,172,0,0,0,34.4927803971763,31.0144392056474,34.4927803971763,2,2,1,0,0
epl,2021-2022,510,Joel Ward,Crystal Palace,D,15,1350,0,0,0,31.22952587331143,37.54094825337714,31.22952587331143,6,6,4,5,0
epl,2021-2022,532,Cheikhou Kouyaté,Crystal Palace,D M S,14,1082,0,1,0,14.362482963447395,71.2750340731052,14.362482963447395,4,4,2,0,0
epl,2021-2022,533,Mark Noble,West Ham,S,2,2,0,0,0,100.0,0.0,0.0,1,1,0,0,0
epl,2021-2022,546,David de Gea,Manchester United,GK,16,1440,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,574,Troy Deeney,Watford,S,2,19,0,0,0,43.41856760892345,13.162864782153088,43.41856760892345,2,2,1,0,0
epl,2021-2022,579,Nathan Aké,Manchester City,D S,5,371,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,581,Craig Cathcart,Watford,D,14,1199,0,1,0,6.176644248640538,87.64671150271892,6.176644248640538,1,1,1,3,0
epl,2021-2022,585,Seamus Coleman,Everton,D,13,1170,0,0,0,22.832919914799444,54.33416017040113,22.832919914799444,4,4,6,2,0
epl,2021-2022,586,John Stones,Manchester City,D S,4,296,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,592,Ross Barkley,Chelsea,M S,4,121,0,0,0,36.991873258804766,26.016253482390468,36.991873258804766,6,6,6,0,0
epl,2021-2022,593,Aaron Lennon,Burnley,M S,6,107,0,0,0,50.0,0.0,50.0,2,2,0,1,0
epl,2021-2022,596,Tom Cleverley,Watford,M S,12,743,0,2,0,18.21181376005823,63.57637247988354,18.21181376005823,4,4,13,1,0
epl,2021-2022,603,Nathaniel Clyne,Crystal Palace,D S,2,91,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,624,Willy Caballero,Southampton,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,631,Ashley Young,Aston Villa,D F M S,11,674,0,2,0,33.9293695647902,32.14126087041959,33.9293695647902,7,7,6,0,0
epl,2021-2022,633,James McArthur,Crystal Palace,M,11,959,0,1,0,16.14640341991611,67.70719316016779,16.14640341991611,6,6,9,2,0
epl,2021-2022,635,Alex McCarthy,Southampton,GK,15,1350,0,0,0,0.0,100.0,0.0,0,0,1,1,0
epl,2021-2022,637,Hugo Lloris,Tottenham,GK,14,1260,0,0,0,0.0,100.0,0.0,0,0,2,0,0
epl,2021-2022,638,Kyle Walker,Manchester City,D,12,1039,0,1,0,10.091019650296793,79.8179606994064,10.091019650296793,5,5,5,1,0
epl,2021-2022,641,Danny Rose,Watford,D S,8,692,0,0,0,16.571005497480765,66.85798900503846,16.571005497480765,4,4,5,4,0
epl,2021-2022,643,Eric Dier,Tottenham,D,14,1181,0,0,0,16.122738702763645,67.7545225944727,16.122738702763645,5,5,5,0,0
epl,2021-2022,660,Ben Davies,Tottenham,D S,6,479,0,1,0,46.33303954070593,7.333920918588126,46.33303954070593,5,5,3,1,0
epl,2021-2022,669,Ashley Westwood,Burnley,M,13,1154,0,3,0,6.043291843394986,87.91341631321002,6.043291843394986,6,6,18,5,0
epl,2021-2022,672,Jordan Ayew,Crystal Palace,F M S,15,990,0,2,0,38.02741640715045,23.945167185699113,38.02741640715045,21,21,14,1,0
epl,2021-2022,681,César Azpilicueta,Chelsea,D S,10,783,0,2,0,20.980541260954823,58.03891747809035,20.980541260954823,3,3,7,0,0
epl,2021-2022,688,Ruben Loftus-Cheek,Chelsea,M S,11,622,0,2,0,24.342994598683138,51.31401080263372,24.342994598683138,13,13,6,0,0
epl,2021-2022,694,Asmir Begovic,Everton,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,695,Bertrand Traoré,Aston Villa,S,4,45,0,0,0,50.0,0.0,50.0,4,4,0,0,0
epl,2021-2022,697,Nemanja Matic,Manchester United,M S,8,476,0,2,0,16.682345761587325,66.63530847682534,16.682345761587325,5,5,5,0,0
epl,2021-2022,706,Lukasz Fabianski,West Ham,GK,16,1440,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,708,Federico Fernández,Newcastle United,D S,7,523,0,0,0,35.172796721444435,29.65440655711113,35.172796721444435,6,6,1,0,0
epl,2021-2022,712,Jack Cork,Burnley,M,6,506,0,0,0,44.72050369730716,10.558992605385686,44.72050369730716,3,3,1,1,0
epl,2021-2022,741,Jordan Pickford,Everton,GK,15,1350,0,0,0,0.0,100.0,0.0,0,0,1,1,0
epl,2021-2022,743,Dwight Gayle,Newcastle United,S,3,14,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,745,Kasper Schmeichel,Leicester,GK,16,1440,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,759,Daniel Amartey,Leicester,D S,8,606,0,0,0,19.133106945532084,61.73378610893583,19.133106945532084,1,1,1,1,0
epl,2021-2022,769,Jonjo Shelvey,Newcastle United,M S,9,637,0,0,0,25.652615495335844,48.694769009328304,25.652615495335844,10,10,11,2,1
epl,2021-2022,770,Ayoze Pérez,Leicester,M S,6,163,0,2,0,31.682519614887795,36.63496077022441,31.682519614887795,5,5,8,0,1
epl,2021-2022,772,Moussa Sissoko,Watford,M,14,1242,0,1,0,31.857151879107228,36.285696241785544,31.857151879107228,10,10,14,2,0
epl,2021-2022,780,Karl Darlow,Newcastle United,GK,8,720,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,790,Nathan Redmond,Southampton,F M S,13,954,0,4,0,24.5363856005242,50.927228798951596,24.5363856005242,18,18,22,0,0
epl,2021-2022,803,Ben Foster,Watford,GK,8,720,0,1,0,0.0,100.0,0.0,0,0,1,0,0
epl,2021-2022,804,Craig Dawson,West Ham,D S,13,891,0,0,0,47.97898348936398,4.042033021272029,47.97898348936398,11,11,2,1,0
epl,2021-2022,835,Ryan Bertrand,Leicester,D,4,340,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,839,Shane Long,Southampton,S,1,15,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,842,Oriol Romeu,Southampton,M,15,1288,0,0,0,26.27403011774778,47.451939764504424,26.27403011774778,6,6,12,5,0
epl,2021-2022,844,Jay Rodriguez,Burnley,F S,12,332,0,1,0,32.38272182633647,35.234556347327064,32.38272182633647,15,15,4,3,0
epl,2021-2022,847,Cédric Soares,Arsenal,D S,3,187,0,0,0,10.37116823556207,79.25766352887587,10.37116823556207,1,1,2,1,0
epl,2021-2022,852,Freddie Woodman,Newcastle United,GK,4,360,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,875,Ciaran Clark,Newcastle United,D,11,905,0,1,0,45.568485753245106,8.863028493509777,45.568485753245106,7,7,4,2,1
epl,2021-2022,876,Fabian Delph,Everton,M S,6,244,0,0,0,28.966324101707304,42.0673517965854,28.966324101707304,1,1,1,1,0
epl,2021-2022,885,Kyle Walker-Peters,Southampton,D S,12,895,0,0,0,14.075680185589695,71.8486396288206,14.075680185589695,7,7,8,3,0
epl,2021-2022,887,Erik Pieters,Burnley,D S,3,100,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,900,Adama Traoré,Wolverhampton Wanderers,F M S,15,933,0,0,0,42.35465142120638,15.290697157587255,42.35465142120638,21,21,15,0,0
epl,2021-2022,934,Axel Tuanzebe,Aston Villa,D S,8,506,0,0,0,50.0,0.0,50.0,2,2,0,1,0
epl,2021-2022,966,Alex Oxlade-Chamberlain,Liverpool,F M S,11,436,0,1,0,30.13828257925026,39.723434841499476,30.13828257925026,12,12,5,0,0
epl,2021-2022,971,Harry Winks,Tottenham,M S,4,163,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,982,Tim Krul,Norwich,GK,16,1440,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,985,Mason Holgate,Everton,D S,6,427,0,0,0,50.0,0.0,50.0,1,1,0,0,1
epl,2021-2022,987,Joseph Gomez,Liverpool,S,2,12,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1006,Luke Shaw,Manchester United,D M,12,1005,0,1,0,3.5874421885851304,92.82511562282974,3.5874421885851304,3,3,23,4,0
epl,2021-2022,1025,Daniel Bachmann,Watford,GK,8,720,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1032,Kieran Dowell,Norwich,F M S,6,234,0,0,0,26.693815290344684,46.61236941931063,26.693815290344684,2,2,5,0,0
epl,2021-2022,1053,Keinan Davis,Aston Villa,S,1,10,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1084,Jonjoe Kenny,Everton,S,1,8,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1245,Emerson,Chelsea,S,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1257,Alisson,Liverpool,GK,15,1350,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1304,Moise Kean,Everton,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,1379,Allan,Everton,M,15,1328,0,1,0,18.820760737698077,62.358478524603846,18.820760737698077,3,3,9,2,0
epl,2021-2022,1441,Adam Masina,Watford,D M,9,688,0,0,0,8.808982899976888,82.38203420004623,8.808982899976888,2,2,6,0,0
epl,2021-2022,1545,Emil Krafth,Newcastle United,D S,6,453,0,1,0,37.447559535947796,25.104880928104397,37.447559535947796,2,2,1,1,0
epl,2021-2022,1663,Johann Berg Gudmundsson,Burnley,M S,15,967,0,1,0,41.90409210300462,16.19181579399075,41.90409210300462,16,16,5,2,0
epl,2021-2022,1675,Ashley Fletcher,Watford,S,3,24,0,0,0,50.0,0.0,50.0,2,2,0,0,0
epl,2021-2022,1683,Ryan Fraser,Newcastle United,M S,11,333,0,1,0,31.69184658757552,36.61630682484896,31.69184658757552,6,6,4,0,0
epl,2021-2022,1687,Harry Maguire,Manchester United,D,14,1223,0,0,0,49.111522364753114,1.776955270493772,49.111522364753114,12,12,1,3,1
epl,2021-2022,1688,Andrew Robertson,Liverpool,D,12,1055,0,4,0,2.0864002806699666,95.82719943866006,2.0864002806699666,3,3,22,4,0
epl,2021-2022,1707,Ben Gibson,Norwich,D,12,1056,0,0,0,47.97203806698406,4.055923866031873,47.97203806698406,5,5,2,1,1
epl,2021-2022,1711,Adam Forshaw,Leeds,M S,8,562,0,0,0,19.30168151649382,61.396636967012356,19.30168151649382,6,6,8,2,0
epl,2021-2022,1725,Christian Kabasele,Watford,D S,3,200,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,1735,Jack Stephens,Southampton,D,6,486,0,0,0,0.0,100.0,0.0,0,0,4,2,0
epl,2021-2022,1739,Eric Bailly,Manchester United,D S,3,152,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,1740,Paul Pogba,Manchester United,M S,9,635,0,7,0,33.242895760963165,33.51420847807368,33.242895760963165,21,21,15,4,1
epl,2021-2022,1749,Rob Holding,Arsenal,D S,3,198,0,0,0,50.0,0.0,50.0,2,2,0,1,0
epl,2021-2022,1750,Ainsley Maitland-Niles,Arsenal,M S,8,251,0,0,0,10.3625629230149,79.2748741539702,10.3625629230149,2,2,3,0,0
epl,2021-2022,1823,Lucas Digne,Everton,D,13,1170,0,0,0,15.41366676306786,69.17266647386427,15.41366676306786,9,9,22,4,0
epl,2021-2022,1828,Alex Telles,Manchester United,D S,5,376,0,0,0,30.740199776757958,38.51960044648406,30.740199776757958,3,3,4,0,0
epl,2021-2022,2190,Vicente Guaita,Crystal Palace,GK,16,1440,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,2245,Raphael Varane,Manchester United,D,6,540,0,1,0,43.27408841085095,13.451823178298106,43.27408841085095,4,4,2,0,0
epl,2021-2022,2266,Saúl Ñíguez,Chelsea,M S,3,101,0,0,0,50.0,0.0,50.0,1,1,0,1,0
epl,2021-2022,2379,João Cancelo,Manchester City,D,16,1433,0,3,0,29.117184743580964,41.765630512838065,29.117184743580964,36,36,19,5,0
epl,2021-2022,2383,André Gomes,Everton,M S,5,170,0,1,0,46.79627821941018,6.407443561179636,46.79627821941018,9,9,3,0,0
epl,2021-2022,2958,Oleksandr Zinchenko,Manchester City,D S,4,231,0,0,0,24.74044987020808,50.51910025958384,24.74044987020808,4,4,3,0,0
epl,2021-2022,3203,Issa Diop,West Ham,D,2,180,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,3303,Ricardo Pereira,Leicester,D M,8,600,0,2,0,19.663670572195073,60.67265885560986,19.663670572195073,3,3,6,1,0
epl,2021-2022,3387,Nicolas N&#039;Koulou,Watford,D S,3,167,0,0,0,0.0,100.0,0.0,0,0,1,0,0
epl,2021-2022,3389,Benjamin Mendy,Manchester City,D,1,80,0,0,0,0.0,100.0,0.0,0,0,2,0,0
epl,2021-2022,3422,João Moutinho,Wolverhampton Wanderers,M S,16,1310,0,0,0,20.053383532953223,59.893232934093554,20.053383532953223,10,10,19,2,0
epl,2021-2022,3428,Hélder Costa,Leeds,S,1,20,0,0,0,50.0,0.0,50.0,1,1,0,0,0
epl,2021-2022,3696,Morgan Sanson,Aston Villa,S,3,51,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,4401,Emiliano Martinez,Aston Villa,GK,15,1350,0,0,0,0.0,0.0,0.0,0,0,0,1,0
epl,2021-2022,4422,Ashley Barnes,Burnley,F S,8,371,0,0,0,38.63736811465148,22.725263770697048,38.63736811465148,8,8,6,2,0
epl,2021-2022,4475,Jed Steer,Aston Villa,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,4764,Jean-Philippe Gbamin,Everton,M S,2,49,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5043,Kiko Femenía,Watford,D,10,819,0,2,0,1.4871841997114135,97.02563160057716,1.4871841997114135,1,1,6,1,0
epl,2021-2022,5061,Kepa,Chelsea,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5191,Álvaro Fernández,Brentford,GK,7,630,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5545,Wilfred Ndidi,Leicester,M,12,1080,0,0,0,47.36246598317281,5.275068033654392,47.36246598317281,10,10,1,3,0
epl,2021-2022,5549,Luka Milivojevic,Crystal Palace,M S,7,483,0,0,0,25.915889231193308,48.168221537613384,25.915889231193308,5,5,3,1,0
epl,2021-2022,5552,Nick Pope,Burnley,GK,15,1350,0,0,0,0.0,100.0,0.0,0,0,1,0,0
epl,2021-2022,5560,Scott McTominay,Manchester United,M S,14,1033,0,0,0,19.55591513836913,60.88816972326174,19.55591513836913,9,9,12,4,0
epl,2021-2022,5568,Connor Roberts,Burnley,S,1,11,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5584,Aaron Wan-Bissaka,Manchester United,D M,13,1170,0,0,0,7.44580779986933,85.10838440026134,7.44580779986933,2,2,8,2,0
epl,2021-2022,5603,Aaron Ramsdale,Arsenal,GK,13,1170,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5609,Yves Bissouma,Brighton,M,11,953,0,1,0,32.39580583207006,35.20838833585988,32.39580583207006,9,9,2,4,0
epl,2021-2022,5619,Pierre Lees-Melou,Norwich,M S,12,879,0,0,0,29.181404437249775,41.63719112550045,29.181404437249775,14,14,11,4,0
epl,2021-2022,5648,Malang Sarr,Chelsea,D,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,5656,Nicolas Pepe,Arsenal,M S,8,483,0,1,0,37.67828238377155,24.643435232456888,37.67828238377155,15,15,11,0,0
epl,2021-2022,5681,Giovani Lo Celso,Tottenham,M S,7,203,0,0,0,28.97818778453904,42.04362443092192,28.97818778453904,9,9,5,0,0
epl,2021-2022,5708,Fernando Marçal,Wolverhampton Wanderers,D,8,692,0,0,0,46.89875446671892,6.202491066562176,46.89875446671892,5,5,2,2,0
epl,2021-2022,5735,Jean-Philippe Mateta,Crystal Palace,F S,2,60,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6027,Jairo Riedewald,Crystal Palace,M S,2,102,0,0,0,0.0,100.0,0.0,0,0,2,0,0
epl,2021-2022,6044,Charlie Taylor,Burnley,D,14,1260,0,1,0,8.197488911119525,83.60502217776094,8.197488911119525,3,3,10,1,0
epl,2021-2022,6048,Lewis Dunk,Brighton,D,14,1260,0,0,0,45.60446949037083,8.791061019258349,45.60446949037083,6,6,1,0,0
epl,2021-2022,6049,Solly March,Brighton,D M S,13,662,0,1,0,27.86036131533572,44.27927736932856,27.86036131533572,10,10,11,1,0
epl,2021-2022,6054,Ederson,Manchester City,GK,15,1350,0,0,0,0.0,0.0,0.0,0,0,0,2,0
epl,2021-2022,6080,Victor Lindelöf,Manchester United,D S,13,1084,0,2,0,2.001633941759232,95.99673211648154,2.001633941759232,1,1,2,2,0
epl,2021-2022,6104,Will Hughes,Crystal Palace,M S,2,83,0,1,0,0.0,100.0,0.0,0,0,1,0,0
epl,2021-2022,6122,Douglas Luiz,Aston Villa,M S,12,973,0,3,0,14.426796260234948,71.14640747953011,14.426796260234948,9,9,18,3,0
epl,2021-2022,6157,Timothy Castagne,Leicester,D M S,14,1130,0,0,0,14.481695841384926,71.03660831723015,14.481695841384926,1,1,4,1,0
epl,2021-2022,6163,Nélson Semedo,Wolverhampton Wanderers,D,15,1312,0,0,0,37.81407928995108,24.37184142009784,37.81407928995108,11,11,7,1,0
epl,2021-2022,6252,Lyanco,Southampton,D S,7,251,0,0,0,14.80709153610691,70.38581692778617,14.80709153610691,1,1,3,0,0
epl,2021-2022,6273,Robin Koch,Leeds,M,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6274,Andriy Yarmolenko,West Ham,S,8,50,0,0,0,46.58109962099161,6.837800758016783,46.58109962099161,3,3,1,0,0
epl,2021-2022,6276,Nikola Vlasic,West Ham,M S,6,141,0,0,0,19.536344384341078,60.92731123131783,19.536344384341078,1,1,4,0,0
epl,2021-2022,6310,Boubakary Soumare,Leicester,M S,13,861,0,1,0,32.97719637920021,34.04560724159958,32.97719637920021,4,4,5,0,0
epl,2021-2022,6314,Joachim Andersen,Crystal Palace,D S,12,1022,0,1,0,33.01548954539545,33.96902090920911,33.01548954539545,2,2,4,3,0
epl,2021-2022,6326,Ibrahima Konaté,Liverpool,D,4,360,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6377,Joe Rodon,Tottenham,S,1,79,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6418,Hamza Choudhury,Leicester,M,1,62,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6477,Cenk Tosun,Everton,S,1,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2021-2022,6482,Eddie Nketiah,Arsenal,S,2,23,0,0,0,39.205482423014395,21.589035153971217,39.205482423014395,1,1,3,0,0
epl,2021-2022,6485,Júnior Firpo,Leeds,D M S,11,749,0,0,0,35.82309267370041,28.35381465259919,35.82309267370041,5,5,9,4,0
epl,2021-2022,6492,Reiss Nelson,Arsenal,S,1,18,0,0,0,27.635137638166405,44.72972472366718,27.635137638166405,1,1,1,0,0
epl,2021-2022,6500,Romain Perraud,Southampton,D S,7,527,0,0,0,22.051849340117183,55.89630131976564,22.051849340117183,3,3,3,0,0
