league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
bundesliga,2018-2019,5327,Jeffrey Bruma,Schalke 04,D S,9,620,0,0,0,50.0,0.0,50.0,2,2,0,4,0
bundesliga,2018-2019,5328,Florian Müller,Mainz 05,GK,24,2160,0,0,0,0.0,100.0,0.0,0,0,2,0,0
bundesliga,2018-2019,5329,Stefan Posch,Hoffenheim,D S,17,1408,0,0,0,24.58230047552207,50.83539904895586,24.58230047552207,5,5,1,5,0
bundesliga,2018-2019,5340,Marco Friedl,Werder Bremen,D S,7,473,0,0,0,50.0,0.0,50.0,1,1,0,3,0
bundesliga,2018-2019,5673,Simon Falette,Eintracht Frankfurt,D,7,603,0,0,0,50.0,0.0,50.0,3,3,0,0,0
bundesliga,2018-2019,5728,Hamza Mendyl,Schalke 04,D M S,9,543,0,0,0,50.0,0.0,50.0,3,3,0,5,0
bundesliga,2018-2019,6081,Dennis Geiger,Hoffenheim,M S,4,244,0,1,0,11.805357780391518,76.38928443921696,11.805357780391518,4,4,7,1,0
bundesliga,2018-2019,6082,Jiri Pavlenka,Werder Bremen,GK,34,2981,0,0,0,0.0,0.0,0.0,0,0,0,2,0
bundesliga,2018-2019,6085,Marcin Kaminski,Fortuna Duesseldorf,D,27,2430,0,1,0,36.726161171753745,26.547677656492514,36.726161171753745,8,8,7,1,0
bundesliga,2018-2019,6087,Takuma Asano,Hannover 96,F M S,13,707,0,0,0,43.02501117519698,13.949977649606035,43.02501117519698,13,13,2,0,0
bundesliga,2018-2019,6089,Chadrac Akolo,VfB Stuttgart,F M S,16,513,0,1,0,40.59352086006855,18.812958279862894,40.59352086006855,14,14,6,0,0
bundesliga,2018-2019,6092,Berkay Özcan,VfB Stuttgart,S,3,47,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6100,Felix Uduokhai,Wolfsburg,D S,11,229,0,0,0,50.0,0.0,50.0,1,1,0,2,0
bundesliga,2018-2019,6110,Yvon Mvogo,RasenBallsport Leipzig,GK S,2,130,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6142,Tim Kleindienst,Freiburg,F S,4,198,0,0,0,47.08407270422608,5.831854591547834,47.08407270422608,5,5,1,0,0
bundesliga,2018-2019,6143,Jetro Willems,Eintracht Frankfurt,D M S,23,706,0,1,0,7.683743556863054,84.63251288627389,7.683743556863054,5,5,20,2,1
bundesliga,2018-2019,6148,Michaël Cuisance,Borussia M.Gladbach,M S,11,261,0,1,0,39.26921190816219,21.46157618367562,39.26921190816219,8,8,5,3,0
bundesliga,2018-2019,6272,Yoric Ravet,Freiburg,S,4,70,0,0,0,35.76887548231903,28.462249035361936,35.76887548231903,1,1,1,0,0
bundesliga,2018-2019,6289,Santiago Ascacibar,VfB Stuttgart,M,27,2430,0,0,0,41.39897577733381,17.202048445332387,41.39897577733381,19,19,13,10,1
bundesliga,2018-2019,6402,Samuel Sahin-Radlinger,Hannover 96,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6505,Josip Elez,Hannover 96,D S,10,644,0,0,0,24.35116848474796,51.29766303050408,24.35116848474796,3,3,2,1,0
bundesliga,2018-2019,6510,Chima Sean Okoroji,Freiburg,D S,2,104,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6522,Cedric Teuchert,Schalke 04,F S,5,162,0,0,0,42.266162017158216,15.467675965683567,42.266162017158216,1,1,1,0,0
bundesliga,2018-2019,6557,Louis Beyer,Borussia M.Gladbach,D S,9,721,0,0,0,42.57513932442177,14.849721351156456,42.57513932442177,5,5,2,1,0
bundesliga,2018-2019,6597,Simon Asta,Augsburg,D,1,90,0,0,0,50.0,0.0,50.0,2,2,0,1,0
bundesliga,2018-2019,6642,Meritan Shabani,Bayern Munich,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6667,Patrick Kammerbauer,Freiburg,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6678,Justin Hoogma,Hoffenheim,D S,2,103,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,6708,Bote Baku,Mainz 05,M S,15,939,0,0,0,36.96926488695457,26.061470226090865,36.96926488695457,11,11,6,1,0
bundesliga,2018-2019,7024,Kasim Nuhu,Hoffenheim,D S,13,919,0,1,0,44.93544329998848,10.129113400023035,44.93544329998848,2,2,1,4,1
bundesliga,2018-2019,7025,David Otto,Hoffenheim,S,3,18,0,0,0,0.0,100.0,0.0,0,0,2,0,0
bundesliga,2018-2019,7028,Dennis Jastrzembski,Hertha Berlin,S,5,55,0,0,0,22.82905164204345,54.341896715913094,22.82905164204345,1,1,1,1,0
bundesliga,2018-2019,7029,Pascal Köpke,Hertha Berlin,S,7,60,0,0,0,50.0,0.0,50.0,4,4,0,0,0
bundesliga,2018-2019,7030,Fabian Bredlow,Nuernberg,GK S,13,1127,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7033,Tim Leibold,Nuernberg,D,32,2773,0,2,0,32.27789266390326,48.918660002148044,18.8034473339487,28,28,37,6,1
bundesliga,2018-2019,7034,Ondrej Petrák,Nuernberg,M S,22,1624,0,0,0,41.52164430435674,16.956711391286515,41.52164430435674,14,14,6,5,0
bundesliga,2018-2019,7037,Edgar Salli,Nuernberg,F S,3,114,0,0,0,46.63673325587691,6.726533488246172,46.63673325587691,1,1,1,1,0
bundesliga,2018-2019,7040,Patrick Erras,Nuernberg,M S,19,1215,0,1,0,28.85397193928837,42.29205612142325,28.85397193928837,7,7,8,1,0
bundesliga,2018-2019,7041,Lukas Jäger,Nuernberg,S,2,20,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7042,Timothy Tillman,Nuernberg,M S,6,198,0,0,0,22.12526038647234,55.749479227055296,22.12526038647234,3,3,3,0,0
bundesliga,2018-2019,7045,Luca Plogmann,Werder Bremen,S,1,35,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7047,Mark Flekken,Freiburg,GK,1,90,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7048,Frederik Rönnow,Eintracht Frankfurt,GK S,2,120,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7050,Lucas Torró,Eintracht Frankfurt,M S,8,561,0,0,0,42.04049970437882,15.919000591242371,42.04049970437882,5,5,2,1,0
bundesliga,2018-2019,7053,Pavao Pervan,Wolfsburg,GK S,9,761,0,0,0,0.0,100.0,0.0,0,0,1,0,0
bundesliga,2018-2019,7055,Michael Rensing,Fortuna Duesseldorf,GK,32,2880,0,0,0,0.0,0.0,0.0,0,0,0,1,0
bundesliga,2018-2019,7056,Niko Gießelmann,Fortuna Duesseldorf,D M S,30,2594,0,3,0,18.163383134474373,63.67323373105125,18.163383134474373,26,26,27,2,0
bundesliga,2018-2019,7061,Davor Lovren,Fortuna Duesseldorf,S,2,42,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7062,Robin Bormuth,Fortuna Duesseldorf,D S,10,606,0,0,0,0.0,100.0,0.0,0,0,1,2,0
bundesliga,2018-2019,7067,Paulinho,Bayer Leverkusen,S,15,150,0,0,0,41.89176859792414,16.216462804151714,41.89176859792414,6,6,2,0,0
bundesliga,2018-2019,7073,Pierre Kunde,Mainz 05,M S,29,1922,0,0,0,34.665198821237325,30.669602357525356,34.665198821237325,30,30,15,5,0
bundesliga,2018-2019,7075,Borna Sosa,VfB Stuttgart,D M S,12,610,0,1,0,11.740297232865307,76.5194055342694,11.740297232865307,6,6,15,3,0
bundesliga,2018-2019,7079,Marcelo Saracchi,RasenBallsport Leipzig,D S,9,648,0,1,0,2.2208010622122867,95.55839787557542,2.2208010622122867,1,1,10,2,0
bundesliga,2018-2019,7104,Enrico Valentini,Nuernberg,D,15,1305,0,2,0,12.845320093359458,74.30935981328108,12.845320093359458,8,8,24,2,0
bundesliga,2018-2019,7105,Kevin Goden,Nuernberg,D M S,5,270,0,0,0,0.0,100.0,0.0,0,0,1,1,0
bundesliga,2018-2019,7106,Philipp Mwene,Mainz 05,D S,6,269,0,0,0,2.756275510682226,94.48744897863554,2.756275510682226,1,1,3,0,0
bundesliga,2018-2019,7108,Jonathan Burkardt,Mainz 05,F M,4,264,0,0,0,36.4629776050085,27.074044789983017,36.4629776050085,6,6,5,0,0
bundesliga,2018-2019,7109,Leandro Barreiro Martins,Mainz 05,M,1,90,0,0,0,8.280772710580143,83.43845457883971,8.280772710580143,1,1,1,1,0
bundesliga,2018-2019,7138,Ahmet Gürleyen,Mainz 05,S,1,10,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7140,Adam Bodzek,Fortuna Duesseldorf,D M S,21,1615,0,1,0,4.206734346146014,91.58653130770796,4.206734346146014,2,2,9,5,1
bundesliga,2018-2019,7163,Derrick Luckassen,Hertha Berlin,D S,4,248,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7179,Hans Nunoo Sarpei,VfB Stuttgart,S,2,37,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7181,Issah Abass,Mainz 05,S,1,7,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7197,Fredrik Jensen,Augsburg,F M S,6,207,0,0,0,28.65084121078933,42.69831757842134,28.65084121078933,2,2,2,0,0
bundesliga,2018-2019,7213,Ewerton,Nuernberg,D S,18,1339,0,0,0,44.97236627991469,10.05526744017062,44.97236627991469,8,8,2,2,0
bundesliga,2018-2019,7214,Simon Rhein,Nuernberg,M S,8,496,0,0,0,40.8591802961025,18.281639407794998,40.8591802961025,1,1,1,1,1
bundesliga,2018-2019,7230,Emile Smith-Rowe,RasenBallsport Leipzig,S,3,26,0,0,0,0.0,100.0,0.0,0,0,1,0,0
bundesliga,2018-2019,7234,John Yeboah,Wolfsburg,S,2,51,0,0,0,7.585765629326263,84.82846874134748,7.585765629326263,1,1,2,0,0
bundesliga,2018-2019,7256,Antonis Aidonis,VfB Stuttgart,D S,2,83,0,0,0,0.0,0.0,0.0,0,0,0,1,0
bundesliga,2018-2019,7266,Leon Dajaku,VfB Stuttgart,S,2,20,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7267,Woo-Yeong Jeong,Bayern Munich,S,1,2,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7319,Benjamin Hadzic,Hannover 96,S,3,17,0,1,0,0.0,100.0,0.0,0,0,1,0,0
bundesliga,2018-2019,7346,Jozo Stanic,Augsburg,S,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0
bundesliga,2018-2019,7352,Tyler Adams,RasenBallsport Leipzig,M S,10,724,0,2,0,5.354817278182658,89.29036544363468,5.354817278182658,2,2,5,0,0
bundesliga,2018-2019,7394,Rabbi Matondo,Schalke 04,M S,7,182,0,0,0,33.03731420059112,33.925371598817755,33.03731420059112,3,3,3,0,0
bundesliga,2018-2019,7401,Keven Schlotterbeck,Freiburg,D S,9,773,0,0,0,50.0,0.0,50.0,2,2,0,1,0
bundesliga,2018-2019,7422,Christoph Baumgartner,Hoffenheim,M S,2,82,0,0,0,50.0,0.0,50.0,2,2,0,1,1
bundesliga,2018-2019,7436,Alfons Amade,Hoffenheim,S,1,4,0,0,0,50.0,0.0,50.0,1,1,0,0,0
bundesliga,2018-2019,7485,Nico Schlotterbeck,Freiburg,D S,4,223,0,0,0,50.0,0.0,50.0,1,1,0,1,0
bundesliga,2018-2019,7522,Nassim Boujellab,Schalke 04,M S,7,380,0,1,0,40.23033180601639,19.53933638796722,40.23033180601639,9,9,1,0,0
bundesliga,2018-2019,7531,Sebastian Soto,Hannover 96,S,3,22,0,0,0,0.0,100.0,0.0,0,0,1,0,0
bundesliga,2018-2019,7532,Jonas Carls,Schalke 04,M,1,90,0,0,0,0.0,100.0,0.0,0,0,1,0,0
bundesliga,2018-2019,7533,George Timotheou,Schalke 04,D,1,90,0,0,0,50.0,0.0,50.0,2,2,0,0,0
bundesliga,2018-2019,7567,Christoph Daferner,Freiburg,S,1,23,0,0,0,0.0,0.0,0.0,0,0,0,0,0
epl,2018-2019,318,Pierre-Emerick Aubameyang,Arsenal,F M S,36,2740,22,5,18,48.77391665265128,10.33438302431341,40.891700323035316,94,72,33,0,0
epl,2018-2019,838,Sadio Mané,Liverpool,F M S,36,3100,22,1,22,43.37151280456815,13.256974390863713,43.37151280456815,87,65,45,2,0
epl,2018-2019,1250,Mohamed Salah,Liverpool,F S,38,3274,22,8,19,42.09475992095778,20.221349983415536,37.68389009562668,137,115,68,1,0
epl,2018-2019,619,Sergio Agüero,Manchester City,F S,33,2515,21,8,19,45.74946833317304,11.992247023491448,42.258284643335514,118,97,34,3,0
epl,2018-2019,755,Jamie Vardy,Leicester,F S,34,2740,18,4,14,48.31727739063072,12.985045044842098,38.69767756452718,79,61,32,3,1
epl,2018-2019,618,Raheem Sterling,Manchester City,F M S,34,2788,17,10,17,37.33547107316671,25.329057853666576,37.33547107316671,77,60,66,3,0
epl,2018-2019,647,Harry Kane,Tottenham,F S,28,2437,17,4,13,47.751928146893285,13.5138714511798,38.73420040192692,102,85,30,5,0
epl,2018-2019,701,Eden Hazard,Chelsea,F S,37,2935,16,15,12,37.130501883286044,34.93082223037357,27.93867588634038,93,77,98,2,0
epl,2018-2019,468,Callum Wilson,Bournemouth,F S,30,2548,14,9,13,43.92099154269473,16.332623098285442,39.746385359019826,65,51,31,3,0
epl,2018-2019,714,Gylfi Sigurdsson,Everton,F M S,38,3150,13,6,11,44.51656591021352,24.947036609352853,30.536397480433624,86,73,74,3,0
epl,2018-2019,882,Glenn Murray,Brighton,F S,38,2517,13,1,9,54.55343754069011,5.284652826128078,40.161909633181814,54,41,12,5,0
epl,2018-2019,1740,Paul Pogba,Manchester United,M S,35,3013,13,9,6,54.13387644356259,17.684013203605087,28.182110352832325,105,92,55,6,0
epl,2018-2019,3277,Alexandre Lacazette,Arsenal,F S,35,2498,13,8,13,42.72184832637229,14.55630334725542,42.72184832637229,81,68,31,2,0
epl,2018-2019,4105,Raúl Jiménez,Wolverhampton Wanderers,F M S,38,3143,13,7,11,41.96144102770313,20.5524781594531,37.48608081284377,111,98,42,4,0
epl,2018-2019,6026,Richarlison,Everton,F M S,35,2702,13,1,13,46.02781492570434,7.944370148591314,46.02781492570434,82,69,20,5,1
epl,2018-2019,453,Son Heung-Min,Tottenham,F M S,31,2061,12,6,12,40.41799102892162,19.164017942156768,40.41799102892162,74,62,33,2,1
epl,2018-2019,465,Joshua King,Bournemouth,F M S,35,2987,12,3,7,50.57689709362546,15.89729785978343,33.52580504659111,72,60,37,3,0
epl,2018-2019,482,Roberto Firmino,Liverpool,F M S,34,2631,12,6,11,41.5556948597091,19.191100766597888,39.25320437369301,75,63,43,0,0
epl,2018-2019,594,Romelu Lukaku,Manchester United,F S,32,2113,12,0,12,45.933809953392156,8.132380093215687,45.933809953392156,55,43,21,4,0
epl,2018-2019,770,Ayoze Pérez,Newcastle United,F M S,37,2950,12,2,12,40.22258302752039,19.554833944959217,40.22258302752039,55,43,45,2,0
epl,2018-2019,4422,Ashley Barnes,Burnley,F S,37,2379,12,2,10,46.30146764750312,12.713654492899199,40.98487785959768,65,53,22,8,0
epl,2018-2019,5549,Luka Milivojevic,Crystal Palace,M,38,3420,12,2,2,65.57068447947167,21.19022671033486,13.239088810193472,57,45,59,10,0
epl,2018-2019,773,Aleksandar Mitrovic,Fulham,F,37,3285,11,3,10,46.666065205691645,8.966536208324992,44.36739858598336,131,120,31,7,0
epl,2018-2019,813,Salomón Rondón,Newcastle United,F S,32,2616,11,7,11,43.08621955616648,13.82756088766704,43.08621955616648,89,78,32,1,0
epl,2018-2019,337,Leroy Sané,Manchester City,F M S,31,1866,10,10,10,31.641818952013672,36.716362095972656,31.641818952013672,56,46,40,1,0
epl,2018-2019,522,Wilfried Zaha,Crystal Palace,F M,34,3046,10,5,10,35.30301475870599,29.39397048258802,35.30301475870599,73,63,54,8,1
epl,2018-2019,553,Anthony Martial,Manchester United,F M S,27,1632,10,2,9,43.242596728582406,17.652714858830517,39.10468841258707,39,29,36,2,0
epl,2018-2019,556,Marcus Rashford,Manchester United,F M S,33,2360,10,6,10,40.75339778053477,18.493204438930455,40.75339778053477,84,74,38,3,1
epl,2018-2019,591,Gerard Deulofeu,Watford,F S,30,2110,10,5,10,38.529890006791426,22.94021998641714,38.529890006791426,60,50,30,3,0
epl,2018-2019,865,Marko Arnautovic,West Ham,F M S,28,2006,10,4,9,42.32958135616966,18.945756382110616,38.72466226171972,62,52,36,3,0
epl,2018-2019,3293,Lucas Moura,Tottenham,F M S,32,2133,10,0,10,45.07449597987507,9.851008040249862,45.07449597987507,45,35,27,3,0
epl,2018-2019,4456,Chris Wood,Burnley,F S,38,2603,10,2,10,41.678234520847944,16.643530958304115,41.678234520847944,58,48,21,2,0
epl,2018-2019,574,Troy Deeney,Watford,F S,32,2552,9,5,8,41.94864070815501,19.223735832887034,38.827623458957945,64,55,42,4,1
epl,2018-2019,1208,Felipe Anderson,West Ham,F M,36,3073,9,4,9,30.99397595595147,38.01204808809706,30.99397595595147,58,49,65,3,0
epl,2018-2019,6854,Diogo Jota,Wolverhampton Wanderers,F M S,33,2402,9,5,9,38.145666787185384,23.708666425629236,38.145666787185384,58,49,27,11,0
epl,2018-2019,646,Christian Eriksen,Tottenham,M S,35,2772,8,12,8,29.478157117113053,41.0436857657739,29.478157117113053,83,75,73,3,0
epl,2018-2019,687,Pedro,Chelsea,F S,31,1777,8,2,8,37.74768958780404,24.504620824391925,37.74768958780404,57,49,29,2,0
epl,2018-2019,191,Chicharito,West Ham,F S,25,1336,7,1,7,46.313211183188116,7.3735776336237775,46.313211183188116,37,30,5,2,0
epl,2018-2019,750,Riyad Mahrez,Manchester City,F M S,27,1333,7,4,7,37.856152208841124,28.642419584089655,33.501428207069225,54,47,24,0,0
epl,2018-2019,843,James Ward-Prowse,Southampton,D M S,26,1940,7,0,6,36.484432447186045,35.19426611921744,28.321301433596513,31,24,47,4,0
epl,2018-2019,986,Danny Ings,Southampton,F S,24,1694,7,3,4,47.45216966630464,16.023256932681164,36.524573401014194,56,49,28,1,0
epl,2018-2019,1660,Andre Gray,Watford,F S,29,1343,7,2,7,42.39017533839285,15.219649323214307,42.39017533839285,35,28,14,2,0
epl,2018-2019,1683,Ryan Fraser,Bournemouth,F M S,38,3185,7,14,7,18.527336275722472,62.945327448555055,18.527336275722472,51,44,93,2,0
epl,2018-2019,3635,Bernardo Silva,Manchester City,F M S,36,2851,7,7,7,32.75233824616848,34.49532350766305,32.75233824616848,62,55,71,3,0
epl,2018-2019,5543,Gabriel Jesus,Manchester City,F S,29,993,7,3,6,46.51633562833315,9.7726121933762,43.71105217829064,43,36,21,1,0
epl,2018-2019,6818,James Maddison,Leicester,F M S,36,2877,7,7,6,34.8447876117426,37.50549372104015,27.64971866721725,83,76,100,3,1
epl,2018-2019,6820,David Brooks,Bournemouth,F M S,30,2317,7,5,7,34.3749969536363,31.2500060927274,34.3749969536363,41,34,30,3,0
epl,2018-2019,154,André Schürrle,Fulham,F M S,24,1670,6,0,6,38.76064205704741,22.47871588590518,38.76064205704741,55,49,21,2,0
epl,2018-2019,314,Ilkay Gündogan,Manchester City,M S,31,2133,6,3,6,31.458324197387665,37.083351605224664,31.458324197387665,43,37,43,3,0
epl,2018-2019,317,Henrikh Mkhitaryan,Arsenal,F M S,25,1647,6,4,6,31.115791707962217,37.76841658407557,31.115791707962217,49,43,29,1,0
epl,2018-2019,531,Michail Antonio,West Ham,D F M S,33,2084,6,4,6,37.53433921294589,24.93132157410822,37.53433921294589,65,59,23,3,0
epl,2018-2019,617,David Silva,Manchester City,M S,33,2426,6,8,6,30.823545767728017,38.35290846454397,30.823545767728017,51,45,73,3,0
epl,2018-2019,688,Ruben Loftus-Cheek,Chelsea,M S,24,969,6,2,6,43.252638165580706,13.494723668838581,43.252638165580706,28,22,17,0,0
epl,2018-2019,775,Andros Townsend,Crystal Palace,F M S,38,3030,6,4,6,36.253296459816085,27.493407080367817,36.253296459816085,63,57,61,1,0
epl,2018-2019,790,Nathan Redmond,Southampton,F M S,38,3283,6,4,6,37.432172050735716,25.135655898528576,37.432172050735716,74,68,52,3,0
epl,2018-2019,888,Xherdan Shaqiri,Liverpool,M S,24,1048,6,3,6,40.55072219882806,18.898555602343865,40.55072219882806,26,20,20,2,0
epl,2018-2019,1723,Roberto Pereyra,Watford,M,33,2837,6,1,6,37.624764873578336,24.750470252843325,37.624764873578336,57,51,34,3,0
epl,2018-2019,5555,Dominic Calvert-Lewin,Everton,F M S,35,1763,6,2,6,44.13625421419543,11.727491571609134,44.13625421419543,52,46,12,3,0
epl,2018-2019,489,James Milner,Liverpool,D M S,31,1775,5,4,2,33.3278766731304,56.01878751464312,10.653335812226478,24,19,44,5,1
epl,2018-2019,499,Mesut Özil,Arsenal,M S,24,1751,5,2,5,25.463008871290445,49.07398225741911,25.463008871290445,11,6,45,2,0
epl,2018-2019,503,Theo Walcott,Everton,M S,37,2127,5,2,5,40.926861067528165,18.146277864943677,40.926861067528165,42,37,21,1,0
epl,2018-2019,533,Mark Noble,West Ham,M S,31,2339,5,5,1,61.28118226209428,29.40576290752877,9.313054830376942,17,12,21,6,1
epl,2018-2019,645,Dele Alli,Tottenham,M S,25,1847,5,3,5,39.16256038159394,21.67487923681212,39.16256038159394,39,34,27,4,0
epl,2018-2019,839,Shane Long,Southampton,F M S,26,1262,5,1,5,43.5826096541634,12.834780691673211,43.5826096541634,30,25,13,3,0
epl,2018-2019,1293,Gonzalo Higuaín,Chelsea,F S,14,1100,5,0,5,44.14698131216,11.706037375680006,44.14698131216,46,41,15,0,0
epl,2018-2019,1678,Michy Batshuayi,Crystal Palace,F S,11,766,5,0,5,49.30635014112292,1.3872997177541606,49.30635014112292,27,22,2,0,0
epl,2018-2019,1726,Abdoulaye Doucouré,Watford,M S,35,3062,5,6,5,35.883691088353956,28.232617823292088,35.883691088353956,51,46,38,7,0
epl,2018-2019,1804,Álvaro Morata,Chelsea,F S,16,951,5,0,5,49.175959200986654,1.6480815980266956,49.175959200986654,35,30,7,3,0
epl,2018-2019,2390,Víctor Camarasa,Cardiff,M S,32,2606,5,4,4,36.587423107064154,33.95146222420892,29.46111466872693,41,36,50,6,0
epl,2018-2019,5176,Ryan Babel,Fulham,F M S,16,1276,5,3,5,40.92740236238872,18.145195275222562,40.92740236238872,27,22,23,3,0
epl,2018-2019,6047,Shane Duffy,Brighton,D,35,3087,5,1,5,48.10889431846095,3.7822113630781065,48.10889431846095,37,32,7,4,1
epl,2018-2019,6827,Bobby Reid,Cardiff,F M S,27,1414,5,2,4,48.11744037112304,13.391762237041618,38.49079739183534,27,22,16,0,0
epl,2018-2019,76,Fabian Schär,Newcastle United,D S,24,2007,4,1,4,42.73799411849853,14.524011763002944,42.73799411849853,25,21,11,12,0
epl,2018-2019,204,Granit Xhaka,Arsenal,D M,29,2511,4,2,4,25.846896378602853,48.306207242794294,25.846896378602853,29,25,40,10,0
epl,2018-2019,343,Pierre-Emile Højbjerg,Southampton,M,31,2770,4,3,4,32.886413754958404,34.2271724900832,32.886413754958404,53,49,28,7,2
epl,2018-2019,504,Aaron Ramsey,Arsenal,M S,28,1326,4,6,4,38.148678982562785,23.702642034874426,38.148678982562785,33,29,25,0,0
epl,2018-2019,558,Jesse Lingard,Manchester United,F M S,27,1677,4,2,3,40.08879497547119,26.121612039024455,33.78959298550435,32,28,17,3,0
epl,2018-2019,579,Nathan Aké,Bournemouth,D M,38,3414,4,0,4,43.65675306339417,12.686493873211655,43.65675306339417,25,21,7,3,0
epl,2018-2019,644,Erik Lamela,Tottenham,M S,19,969,4,2,4,38.831461344484715,22.337077311030576,38.831461344484715,29,25,23,2,0
epl,2018-2019,751,N&#039;Golo Kanté,Chelsea,M,36,3103,4,4,4,30.95500195016833,38.08999609966333,30.95500195016833,29,25,46,3,0
epl,2018-2019,757,Jeffrey Schlupp,Crystal Palace,F M S,30,1650,4,1,4,41.22139260593849,17.55721478812302,41.22139260593849,28,24,16,1,0
epl,2018-2019,762,Demarai Gray,Leicester,F M S,34,2009,4,1,4,45.13092690004951,9.73814619990098,45.13092690004951,47,43,17,2,0
epl,2018-2019,833,Virgil van Dijk,Liverpool,D,38,3388,4,2,4,42.36206364737596,15.27587270524807,42.36206364737596,31,27,7,1,0
epl,2018-2019,1823,Lucas Digne,Everton,D S,35,2968,4,4,4,11.871099912877192,76.25780017424562,11.871099912877192,34,30,71,5,1
epl,2018-2019,4027,Sol Bamba,Cardiff,D M,28,2476,4,1,4,49.14569615253694,1.7086076949261133,49.14569615253694,22,18,4,7,0
epl,2018-2019,6824,Nathaniel Mendez-Laing,Cardiff,M S,20,980,4,1,3,44.48027754135463,26.70327198794167,28.816450470703707,20,16,19,0,0
epl,2018-2019,6826,Callum Paterson,Cardiff,D F M S,27,1987,4,1,4,38.76699819519005,22.466003609619904,38.76699819519005,41,37,23,4,0
epl,2018-2019,6850,Willy Boly,Wolverhampton Wanderers,D,36,3168,4,0,4,41.134516796167446,17.730966407665107,41.134516796167446,23,19,11,2,1
epl,2018-2019,6852,Matt Doherty,Wolverhampton Wanderers,D M S,38,3145,4,5,4,33.84348570377931,32.313028592441384,33.84348570377931,46,42,38,5,0
epl,2018-2019,6853,Rúben Neves,Wolverhampton Wanderers,M S,35,3014,4,3,2,47.47635535882988,26.34387373186308,26.179770909307038,74,70,24,8,0
epl,2018-2019,7390,Karlan Grant,Huddersfield,F M S,13,868,4,0,4,48.040023424341776,3.919953151316444,48.040023424341776,21,17,8,0,0
epl,2018-2019,239,Pascal Groß,Brighton,M S,25,1896,3,3,2,33.48762673155543,45.327851707115805,21.184521561328758,24,21,54,1,0
epl,2018-2019,484,Divock Origi,Liverpool,F S,12,357,3,1,3,47.988843227854154,4.022313544291693,47.988843227854154,13,10,3,0,0
epl,2018-2019,494,Laurent Koscielny,Arsenal,D S,17,1326,3,0,3,48.617370174326076,2.7652596513478507,48.617370174326076,5,2,2,1,0
epl,2018-2019,500,Alex Iwobi,Arsenal,F M S,35,1974,3,6,3,24.67256896690579,50.65486206618842,24.67256896690579,35,32,40,0,0
epl,2018-2019,554,Juan Mata,Manchester United,F M S,22,1306,3,2,3,23.00100883521518,53.99798232956964,23.00100883521518,19,16,30,3,0
epl,2018-2019,568,José Holebas,Watford,D S,28,2395,3,6,3,14.57609236000149,70.84781527999702,14.57609236000149,17,14,38,12,1
epl,2018-2019,581,Craig Cathcart,Watford,D S,36,3104,3,0,3,48.57853983696129,2.842920326077421,48.57853983696129,13,10,1,2,0
epl,2018-2019,592,Ross Barkley,Chelsea,M S,27,1228,3,5,3,37.19107335411642,25.61785329176716,37.19107335411642,40,37,22,1,0
epl,2018-2019,633,James McArthur,Crystal Palace,M S,38,3095,3,6,3,35.38645761730245,29.227084765395112,35.38645761730245,34,31,31,7,0
epl,2018-2019,643,Eric Dier,Tottenham,D M S,20,1519,3,0,3,36.016188355015785,27.967623289968408,36.016188355015785,9,6,8,4,0
epl,2018-2019,700,Willian,Chelsea,F S,32,2123,3,6,3,28.580250700524257,42.83949859895149,28.580250700524257,62,59,79,2,0
epl,2018-2019,730,Patrick van Aanholt,Crystal Palace,D,36,3202,3,2,3,27.185547683233192,45.62890463353362,27.185547683233192,45,42,35,3,0
